job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,class
0,1,6,0,2,0,0,1,2,1,31,95,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,1,6,0,2,0,0,1,2,1,31,67,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,1,6,0,0,0,0,1,2,1,47,93,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,2,6,0,0,0,0,1,2,1,31,230,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,1,6,0,2,0,0,1,2,1,31,113,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,2,3,0,0,0,0,1,2,1,49,103,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,0,5,0,2,0,0,1,2,1,36,106,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
4,1,6,0,2,0,0,1,2,1,34,294,6,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,1,6,0,0,0,0,1,2,1,30,165,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,2,6,0,0,0,0,1,2,1,32,59,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
2,1,6,0,2,0,0,1,2,1,35,51,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,6,0,0,0,0,1,2,1,31,56,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,2,6,0,2,0,0,1,2,1,31,108,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,2,6,0,2,0,0,1,2,1,50,89,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,2,6,0,2,0,0,1,2,1,50,174,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
4,1,6,0,0,0,0,1,2,1,36,112,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,0,6,1,0,0,0,1,2,1,41,146,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
6,1,2,1,0,0,0,1,2,1,36,406,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,2,6,0,2,0,0,1,2,1,34,518,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1
0,2,6,1,0,0,0,1,2,1,30,272,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,1,3,0,0,0,0,1,2,1,47,168,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
1,1,1,1,0,0,0,1,2,1,44,314,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,1,6,0,2,0,0,1,2,1,49,260,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,2,5,0,2,0,1,1,2,1,29,85,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,1,6,0,0,0,0,1,2,1,46,87,5,999,0,1.4,93.444,-36.1,4.964,5228.1,0
1,1,1,1,2,0,0,1,2,1,45,90,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,2,6,0,0,0,0,1,2,1,45,505,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1
9,1,5,0,2,0,0,1,2,1,31,104,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,6,0,2,0,0,1,2,1,41,511,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
7,1,3,1,2,2,1,1,2,1,45,187,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,6,0,2,0,0,1,2,1,31,197,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,0,6,0,0,0,0,1,2,1,39,78,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,2,6,0,2,0,0,1,2,1,32,118,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,1,6,1,2,0,0,1,2,1,40,343,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,3,0,2,0,0,1,2,1,34,221,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,0,6,0,2,0,0,1,2,1,30,280,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
5,1,0,0,2,2,0,1,2,1,59,265,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,0,6,0,2,2,0,1,2,1,39,158,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,3,1,0,0,0,1,2,1,46,206,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,2,6,0,2,0,0,1,2,1,32,133,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,5,1,2,0,0,1,2,1,30,159,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,5,0,0,2,0,1,2,1,33,924,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
1,1,1,1,0,0,0,1,2,1,44,145,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,3,0,2,0,0,1,2,1,34,85,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,3,0,2,2,1,1,2,1,58,64,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,2,6,0,0,0,1,1,2,1,34,214,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
7,1,3,0,2,0,0,1,2,1,54,834,9,999,0,1.4,93.444,-36.1,4.964,5228.1,1
0,1,3,0,2,2,0,1,2,1,47,3322,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,1,3,1,0,2,0,1,2,1,30,153,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
3,1,1,0,0,0,0,1,2,1,31,136,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
1,1,0,0,2,0,0,1,2,1,56,366,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,3,0,2,0,0,1,2,1,58,260,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,5,0,0,0,0,1,2,1,30,107,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
6,1,2,1,0,0,0,1,2,1,36,1184,2,999,0,1.4,93.444,-36.1,4.964,5228.1,1
3,1,6,0,2,2,0,1,2,1,31,208,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
3,1,1,0,2,2,1,1,2,1,31,698,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1
9,1,5,0,2,2,0,1,2,1,49,11,14,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,2,6,1,2,2,0,1,2,1,57,433,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
1,1,1,1,1,1,0,1,2,1,53,134,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
4,1,6,0,2,0,0,1,2,1,39,80,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,2,6,1,2,0,0,1,2,1,59,95,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,1,3,1,0,0,0,1,2,1,53,201,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,1,3,1,2,2,0,1,2,1,30,1151,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1
9,1,5,0,0,2,0,1,2,1,33,189,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,5,0,2,2,0,1,2,1,33,168,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,1,6,0,2,0,0,1,2,1,47,61,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,2,6,0,2,0,0,1,2,1,32,388,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,6,0,0,0,1,1,2,1,34,122,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
4,1,3,0,2,0,0,1,2,1,35,448,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,1,6,0,2,0,1,1,2,1,58,60,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,1,6,0,0,0,0,1,2,1,47,167,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
1,1,0,0,2,0,1,1,2,1,49,92,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,2,6,0,2,0,0,1,2,1,50,350,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,2,5,0,0,0,0,1,2,1,31,449,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
1,1,0,0,2,0,1,1,2,1,49,158,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,0,5,0,0,2,0,1,2,1,55,388,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,0,5,1,2,0,0,1,2,1,44,145,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,5,1,0,0,0,1,2,1,48,112,8,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,2,6,0,2,0,0,1,2,1,32,217,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,2,6,0,2,2,0,1,2,1,32,153,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,2,6,0,2,2,0,1,2,1,31,337,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,2,5,0,2,2,0,1,2,1,30,94,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
1,1,1,0,2,2,0,1,2,1,45,425,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,0,5,1,0,0,0,1,2,1,49,377,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
6,1,0,1,2,0,0,1,2,1,42,52,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,6,0,2,0,0,1,2,1,31,168,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,1,6,0,1,1,0,1,2,1,47,1231,2,999,0,1.4,93.444,-36.1,4.964,5228.1,1
9,2,5,0,2,2,0,1,2,1,35,41,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,2,5,0,2,2,0,1,2,1,35,347,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
4,1,6,0,2,0,0,1,2,1,41,789,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,2,5,0,2,0,0,1,2,1,35,636,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,5,0,2,2,1,1,2,1,35,34,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,6,0,2,0,0,1,2,1,47,65,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,5,1,1,1,1,1,2,1,31,128,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
6,1,6,0,2,0,0,1,2,1,35,884,2,999,0,1.4,93.444,-36.1,4.964,5228.1,1
0,1,6,0,2,2,0,1,2,1,46,63,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
1,1,2,1,0,0,0,1,2,1,51,187,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,2,3,0,2,0,0,1,2,1,31,170,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
1,1,2,1,2,2,0,1,2,1,51,129,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,2,6,0,0,0,0,1,2,1,33,277,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
1,1,2,1,2,2,0,1,2,1,47,84,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
6,1,2,0,2,0,0,1,2,1,50,219,7,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,2,6,0,2,2,0,1,2,1,34,38,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,2,6,0,2,0,0,1,2,1,34,244,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,5,0,0,0,0,1,2,1,33,155,5,999,0,1.4,93.444,-36.1,4.964,5228.1,0
5,1,6,1,0,0,0,1,2,1,59,91,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,5,1,2,2,1,1,2,1,31,31,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
7,1,3,1,2,0,0,1,2,1,46,65,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,0,6,1,0,0,0,1,2,1,41,120,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,5,1,2,2,0,1,2,1,31,49,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,1,6,0,2,0,1,1,2,1,34,365,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,1,6,0,2,0,0,1,2,1,34,248,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,2,3,0,2,2,0,1,2,1,31,101,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,2,6,0,0,2,0,1,2,1,35,85,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,5,0,2,0,0,1,2,1,53,178,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,2,5,0,2,0,0,1,2,1,30,138,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,2,6,0,2,0,1,1,2,1,29,234,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
1,1,7,1,0,0,1,1,2,1,47,753,13,999,0,1.4,93.444,-36.1,4.964,5228.1,1
6,1,3,0,2,2,0,1,2,1,54,904,3,999,0,1.4,93.444,-36.1,4.964,5228.1,1
9,1,5,0,0,0,0,1,2,1,54,478,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,3,0,0,0,0,1,2,1,31,124,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
1,1,7,1,2,0,0,1,2,1,47,227,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,2,6,0,2,0,1,1,2,1,29,226,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
1,1,7,1,0,2,0,1,2,1,47,163,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
3,0,5,0,0,2,0,1,2,1,43,306,5,999,0,1.4,93.444,-36.1,4.964,5228.1,0
6,1,3,0,0,0,0,1,2,1,54,89,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,6,0,2,0,1,1,2,1,29,137,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
4,1,6,0,2,0,0,1,2,1,51,244,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,5,0,2,2,0,1,2,1,54,64,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
4,1,6,0,2,0,0,1,2,1,51,386,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
3,1,5,0,2,0,0,1,2,1,33,110,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
6,1,3,0,2,0,0,1,2,1,54,136,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,2,5,0,2,0,0,1,2,1,37,286,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,2,6,0,2,0,1,1,2,1,29,119,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,1,6,1,2,0,0,1,2,1,38,109,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
1,1,0,0,2,0,0,1,2,1,54,86,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,2,6,0,0,0,0,1,2,1,32,211,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,5,0,2,0,0,1,2,1,36,126,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
2,1,6,1,0,2,0,1,2,1,53,314,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
1,1,0,0,0,0,0,1,2,1,54,253,5,999,0,1.4,93.444,-36.1,4.964,5228.1,0
11,1,2,0,0,0,0,1,2,1,32,390,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
6,1,3,0,2,0,0,1,2,1,54,204,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,5,0,2,0,0,1,2,1,36,45,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
1,1,0,0,2,0,0,1,2,1,54,109,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
1,1,5,1,2,0,0,1,2,1,48,127,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,2,6,0,2,0,0,1,2,1,32,76,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
9,1,6,0,1,1,0,1,2,1,35,1579,2,999,0,1.4,93.444,-36.1,4.964,5228.1,1
0,2,6,0,0,0,0,1,2,1,58,96,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,2,6,0,2,0,0,1,2,1,32,1871,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
0,0,6,0,2,0,0,1,1,1,38,92,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,0,6,1,0,0,0,1,1,1,38,125,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,1,6,0,2,0,0,1,1,1,30,618,3,999,0,1.4,93.444,-36.1,4.963,5228.1,1
10,0,5,0,0,0,0,1,1,1,33,90,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,2,6,0,2,0,0,1,1,1,35,773,2,999,0,1.4,93.444,-36.1,4.963,5228.1,1
9,1,6,0,1,1,0,1,1,1,50,762,2,999,0,1.4,93.444,-36.1,4.963,5228.1,1
0,0,6,0,2,0,0,1,1,1,35,139,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
7,1,1,0,2,0,0,1,1,1,45,671,2,999,0,1.4,93.444,-36.1,4.963,5228.1,1
4,1,6,0,2,0,0,1,1,1,31,181,5,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,2,5,0,2,0,0,1,1,1,33,54,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
2,1,6,0,2,0,0,1,1,1,33,59,7,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,2,6,0,0,0,0,1,1,1,34,299,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,1,5,0,2,0,0,1,1,1,32,92,5,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,1,6,0,1,1,0,1,1,1,33,73,4,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,2,3,0,0,0,0,1,1,1,30,638,4,999,0,1.4,93.444,-36.1,4.963,5228.1,1
9,1,5,0,0,0,0,1,1,1,35,594,2,999,0,1.4,93.444,-36.1,4.963,5228.1,1
9,1,5,0,2,0,0,1,1,1,41,105,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,0,6,0,0,0,0,1,1,1,54,180,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,0,6,0,0,0,0,1,1,1,38,140,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
7,1,7,1,0,0,0,1,1,1,46,458,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
1,1,2,0,2,0,0,1,1,1,53,195,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,2,3,0,2,0,0,1,1,1,29,87,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
10,0,5,0,0,0,0,1,1,1,33,197,4,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,1,5,0,0,0,0,1,1,1,41,203,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,2,6,1,0,0,0,1,1,1,30,131,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,1,6,0,0,0,0,1,1,1,32,251,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
5,1,1,0,0,0,0,1,1,1,56,68,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,1,6,1,2,0,0,1,1,1,30,109,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,2,6,0,2,0,0,1,1,1,39,114,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,1,6,0,2,2,0,1,1,1,32,124,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
3,1,5,0,2,0,0,1,1,1,30,105,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,1,5,0,0,0,0,1,1,1,40,108,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,1,6,1,2,0,0,1,1,1,59,113,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,1,2,0,2,0,0,1,1,1,49,161,4,999,0,1.4,93.444,-36.1,4.963,5228.1,0
6,1,1,1,0,0,0,1,1,1,36,233,7,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,1,5,0,2,2,0,1,1,1,35,882,4,999,0,1.4,93.444,-36.1,4.963,5228.1,1
7,1,3,0,0,0,0,1,1,1,48,115,5,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,1,5,0,0,0,0,1,1,1,41,341,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,1,6,0,0,0,0,1,1,1,31,145,5,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,2,3,0,0,0,0,1,1,1,29,26,9,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,2,6,0,0,0,0,1,1,1,47,151,9,999,0,1.4,93.444,-36.1,4.963,5228.1,0
3,1,0,1,2,2,0,1,1,1,52,85,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,1,6,1,0,0,0,1,1,1,30,313,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,2,6,0,0,0,0,1,1,1,31,230,4,999,0,1.4,93.444,-36.1,4.963,5228.1,0
7,1,1,0,2,2,0,1,1,1,45,157,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,1,5,0,2,0,0,1,1,1,37,393,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,1,3,1,2,0,0,1,1,1,32,111,4,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,1,6,1,2,2,0,1,1,1,30,84,9,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,2,6,0,0,0,1,1,1,1,32,51,6,999,0,1.4,93.444,-36.1,4.963,5228.1,0
1,1,7,0,0,0,0,1,1,1,48,528,3,999,0,1.4,93.444,-36.1,4.963,5228.1,1
7,1,7,1,1,1,0,1,1,1,46,73,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,1,6,0,2,2,0,1,1,1,32,71,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,1,6,0,0,0,0,1,1,1,50,70,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,1,6,0,0,0,0,1,1,1,30,146,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
7,1,7,1,2,0,0,1,1,1,46,151,5,999,0,1.4,93.444,-36.1,4.963,5228.1,0
1,1,0,1,0,0,0,1,1,1,47,74,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,2,5,0,0,0,0,1,1,1,33,266,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
10,1,6,1,2,0,0,1,1,1,34,452,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,2,6,0,2,0,0,1,1,1,34,347,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,1,6,1,2,0,0,1,1,1,30,114,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
4,1,6,0,0,0,0,1,1,1,31,34,11,999,0,1.4,93.444,-36.1,4.963,5228.1,0
6,1,6,0,2,0,0,1,1,1,41,113,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,2,5,0,2,0,0,1,1,1,33,122,4,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,2,3,0,2,0,0,1,1,1,48,48,5,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,0,6,0,2,0,0,1,1,1,54,80,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,1,6,0,2,0,0,1,1,1,31,104,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,1,6,0,0,2,0,1,1,1,47,94,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,1,5,0,2,0,0,1,1,1,35,70,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
4,1,6,0,0,0,0,1,1,1,43,121,5,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,2,5,0,0,0,0,1,1,1,33,145,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,2,6,0,2,0,0,1,1,1,32,61,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,2,6,0,2,0,0,1,1,1,31,143,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,0,6,0,0,0,0,1,1,1,38,172,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
4,1,3,1,2,0,1,1,1,1,33,71,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,1,6,1,0,0,0,1,1,1,35,45,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,1,3,0,0,0,0,1,1,1,36,91,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,1,6,0,2,0,0,1,1,1,31,513,4,999,0,1.4,93.444,-36.1,4.963,5228.1,0
4,1,6,0,0,0,0,1,1,1,31,92,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,1,5,0,2,0,0,1,1,1,37,89,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,2,6,0,2,0,0,1,1,1,30,96,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
2,2,6,0,0,0,0,1,1,1,38,115,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
1,1,1,1,2,0,0,1,1,1,46,121,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
10,1,3,0,2,0,0,1,1,1,49,119,4,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,2,5,0,0,0,0,1,1,1,33,176,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
6,1,3,1,0,0,0,1,1,1,36,507,5,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,1,3,0,0,0,0,1,1,1,41,69,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,1,3,1,0,0,0,1,1,1,32,98,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
7,1,3,1,0,0,0,1,1,1,39,195,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,0,6,0,0,0,0,1,1,1,45,104,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,2,6,0,0,0,0,1,1,1,32,515,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,1,6,1,0,0,0,1,1,1,36,86,4,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,2,6,0,2,0,0,1,1,1,38,40,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,2,6,0,2,2,0,1,1,1,35,100,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,2,6,1,0,2,0,1,1,1,34,27,12,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,2,5,0,0,0,0,1,1,1,33,97,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,1,6,0,2,0,0,1,1,1,50,166,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
7,1,0,1,0,0,0,1,1,1,49,309,2,999,0,1.4,93.444,-36.1,4.963,5228.1,1
7,1,2,1,2,0,0,1,1,1,50,113,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,1,6,0,0,0,0,1,1,1,37,124,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,1,5,0,2,0,0,1,1,1,35,207,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,1,5,0,2,0,0,1,1,1,35,90,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,1,5,0,2,0,0,1,1,1,40,100,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,1,6,0,0,0,0,1,1,1,38,219,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,2,3,0,0,0,0,1,1,1,33,129,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
0,1,3,0,0,0,0,1,1,1,29,128,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
6,2,6,0,2,0,0,1,1,1,30,75,4,999,0,1.4,93.444,-36.1,4.963,5228.1,0
9,0,6,1,2,0,0,1,1,1,38,67,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
7,1,7,1,2,0,0,1,1,1,46,111,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0
